date_period,measure,cdid,value,unit,pre_unit
2005,CG: Current expenditure: UK payments to EU under the withdrawal agreement (D.74) : £m CPNSA,FV5N,0.0,m,£
2005,CG: Current expenditure:Current expenditure on goods and services (P3): £m CPNSA,NMBJ,164019.0,m,£
2005,CG: Current expenditure:Goods/services:Purchase of goods and services: £m CPNSA,MF76,82224.0,m,£
2005,CG: Current expenditure:Net social benefits: Social assistance (D623): £m CPNSA,NZGO,65777.0,m,£
2005,CG: Current grants to central government: £m CPNSA,MHA8,13.0,m,£
2005,CG: Current receipts: Compulsory social contributions: Receivable: £m CPNSA,AIIH,84459.0,m,£
2005,CG: Current receipts: Interest and dividends receivable: £m CPNSA,LIQP,6963.0,m,£
2005,"CG: Current receipts: Interest and dividends: APF, receivable: £m CPNSA",L6BD,0.0,m,£
2005,CG: Current receipts: Interest and dividends: Other: £m CPNSA,MF74,6963.0,m,£
2005,CG: Current receipts: Other current taxes (D.59): £m CPNSA,NMCV,8162.0,m,£
2005,CG: Current receipts: Other income receivable: £m CPNSA,LIQQ,18205.0,m,£
2005,CG: Current receipts: Other receipts: Other (residual): £m CPNSA,MF75,559.0,m,£
2005,CG: Current receipts: Other receipts: Rent received (D45): £m CPNSA,NMCK,1214.0,m,£
2005,CG: Current receipts: Other taxes on income and wealth: £m CPNSA,MF6Z,706.0,m,£
2005,CG: Current receipts: Other taxes: Bank levy: £m CPNSA,KIH3,0.0,,
2005,CG: Current receipts: Other taxes: Other (residual): £m CPNSA,MF72,5099.0,m,£
2005,CG: Current receipts: Other taxes: Vehicle duty paid by households: £m CPNSA,CDDZ,3558.0,m,£
2005,CG: Current receipts: Rent and other current transfers: £m CPNSA,ANBU,1773.0,m,£
2005,CG: Current receipts: Taxes on capital: £m CPNSA,HZS7,3150.0,m,£
2005,"CG: Current receipts: Taxes on income and wealth, receivable: £m",NMCU,182412.0,m,£
2005,CG: Current receipts: Taxes on income: Capital gains and legacy tax: £m CPNSA,MS62,2336.0,m,£
2005,CG: Current receipts: Taxes on income: Other (mainly corporation tax): £m CPNSA,LIBP,46545.0,m,£
2005,CG: Current receipts: Taxes on income: Other income tax: £m CPNSA,MF6X,3016.0,m,£
2005,CG: Current receipts: Taxes on income: PAYE income tax: £m CPNSA,MS6W,112742.0,m,£
2005,CG: Current receipts: Taxes on income: Petroleum revenue tax: £m CPNSA,ACCJ,1799.0,m,£
2005,CG: Current receipts: Taxes on income: Self assessed income tax: £m CPNSA,LISB,17773.0,m,£
2005,"CG: Current receipts: Taxes on production, receivable: £m CPNSA",NMBY,162263.0,m,£
2005,CG: Current receipts: Taxes on production: Alcohol: £m CPNSA,MF6V,7874.0,m,£
2005,CG: Current receipts: Taxes on production: Business rates (NNDR): £m CPNSA,CUKY,17757.0,m,£
2005,CG: Current receipts: Taxes on production: Fuel duty: £m CPNSA,CUDG,23346.0,m,£
2005,CG: Current receipts: Taxes on production: Other: £m CPNSA,MF6W,9506.0,m,£
2005,CG: Current receipts: Taxes on production: Stamp duty (shares) HMRC : £m CPNSA,BKST,3084.0,m,£
2005,CG: Current receipts: Taxes on production: Tobacco: £m CPNSA,GTAO,8036.0,£,m
2005,"CG: Current receipts: Taxes on production: VAT, receivable: £m CPNSA",NZGF,84630.0,m,£
2005,CG: Current receipts: Taxes on production: Vehicle duty paid by businesses: £m,EKED,1204.0,m,£
2005,CG: Current receipts: Total taxes: £m CPNSA,MF73,355987.0,m,£
2005,CG: Current receipts:Other taxes (not on production/income) receivable: £m CPNSA,LIQR,11312.0,m,£
2005,CG: Current receipts:Taxes on income: Income tax and capital gains tax: £m CPNSA,LIBR,135867.0,m,£
2005,CG: Current receipts:Taxes on production:Stamp duty (land and property):£m CPNSA,MM9F,6826.0,m,£
2005,CG: Current transfers from central government to local government: £m CPNSA,QYJR,101368.0,m,£
2005,CG: D.2121: Customs Duties (UK Receipts): Accrued Receipts: £M: CPNSA,FV2H,0.0,m,£
2005,CG: D39: CV19 HMRC Job Retention Scheme: Accrued: £m: NSA,CXLP,0.0,m,£
2005,CG: D39: CV19 HMRC Self-Employment Income Support Scheme: Accrued: £m: NSA,CXLQ,0.0,m,£
2005,CG: Energy Profits Levy: Accrued basis: CPNSA £m,JIS6,0.0,m,£
2005,CG: Gross Index-linked gilt capital uplift: £m CPNSA,MW7L,2805.0,,
2005,CG: Gross capital formation: £m CPNSA,MS5Z,30896.0,m,£
2005,CG: Gross fixed capital formation (P51+K2): £m CPNSA,ANPI,30763.0,m,£
2005,CG: Gross operating surplus: £m CPNSA,NRLN,16432.0,m,£
2005,CG: Income tax and compulsory social contributions (NICs): £m CPNSA,KSS8,220326.0,,
2005,CG: Increase in inventories and valuables (P52&P52): £m CPNSA,ANMY,133.0,m,£
2005,CG: Interest & dividends (net) from public sector: £m CPNSA,ANNY,3483.0,m,£
2005,CG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,GVHE,3480.0,m,£
2005,CG: Interest payable excluding capital uplift on index linked gilts: £m CPNSA,JNYX,24916.0,,
2005,CG: NRAM and B&B (element of CG Gross Debt): £m CPNSA,KW6R,0.0,m,£
2005,CG: National savings: £m CPNSA,ACUA,70779.0,m,£
2005,CG: Net Financial Liabilities: NSA:£m,CPNE,399831.0,,
2005,CG: Net acquisition of company securities (F.5): £m CPNSA,ANRS,26.0,,
2005,CG: Net cash requirement (NRAM and B&B contribution (UKAR)): £m CPNSA,M98W,0.0,m,£
2005,CG: Net cash requirement (Network rail contribution): £m CPNSA,MUI2,2315.0,,
2005,CG: Net cash requirement (Own account): £m CPNSA,RUUX,40313.0,m,£
2005,"CG: Net cash requirement (exc NRAM and B&B, Network Rail): £m CPNSA",M98R,40422.0,m,£
2005,"CG: Net cash requirement (own account) (exc NRAM and B&B, Network Rail):£m CPNSA",M98S,37998.0,m,£
2005,CG: Net cash requirement (own account): Cash receipts: Income tax: £m CPNSA,RURC,135213.0,m,£
2005,CG: Net cash requirement: Cash outlays: Interest payments: £m CPNSA,RUUO,22434.0,m,£
2005,CG: Net cash requirement: Cash outlays: Net departmental outlays: £m CPNSA,RUUP,421021.0,m,£
2005,CG: Net cash requirement: Cash outlays: Total: £m CPNSA,RUUQ,443455.0,m,£
2005,CG: Net cash requirement: Cash receipts: HMRC: Social security contributions: £m,ABLP,83612.0,m,£
2005,CG: Net cash requirement: Cash receipts: HMRC: VAT: £m CPNSA,EYOO,73012.0,m,£
2005,CG: Net cash requirement: Cash receipts: Interest and dividends: £m CPNSA,RUUL,6549.0,m,£
2005,CG: Net cash requirement: Cash receipts: Other receipts: £m CPNSA,RUUM,26341.0,m,£
2005,CG: Net cash requirement: Cash receipts: Total: £m CPNSA,RUUN,405457.0,m,£
2005,CG: Net cash requirement: Net acquisition of company securities: £m NSA,ABIF,0.0,m,£
2005,CG: Net cash requirement: £m CPNSA,RUUW,42737.0,m,£
2005,CG: Net lending to private sector and rest of world (F.4): £m CPNSA,ANRH,2201.0,,
2005,CG: Net social benefits: National insurance fund benefits (D621): £m CPNSA,QYRJ,64502.0,,
2005,CG: Net social benefits:Public service pension contributions: £m CPNSA,MF6Q,17830.0,m,£
2005,CG: Net social benefits:Public service pension payments: £m CPNSA,MF77,18078.0,m,£
2005,CG: Network Rail (element of CG Gross Debt): £m CPNSA,MDL3,18825.0,m,£
2005,CG: Other cash receipts paid over to HMT from HMRC: £m: CPNSA,KAU8,42448.0,,
2005,CG: Other financial transactions: £m CPNSA,ANRV,-5646.0,,
2005,CG: Other sterling debt and foreign currency debt: £m CPNSA,KW6Q,78266.0,m,£
2005,CG: Receipts table: VAT refunds: £m: NSA,AHGO,11400.0,,
2005,CG: Receipts: Corporation tax: Accrued: Gross of tax credits: £m:NSA,CPRN,44040.0,m,£
2005,CG: Reconciliation adjustments: Debt management account: £m CPNSA,N42E,1.0,,
2005,CG: Reconciliation adjustments: Foreign currency: £m CPNSA,N42F,6.0,,
2005,CG: Reconciliation adjustments: National savings: £m CPNSA,N42C,-1287.0,,
2005,CG: Reconciliation adjustments: Official reserves SDRs: £m CPNSA,E3VX,0.0,,
2005,CG: Reconciliation adjustments: Official reserves: £m CPNSA,N42A,-1162.0,,
2005,CG: Reconciliation adjustments: Other gilt related adjustments: £m CPNSA,E3VL,0.0,,
2005,CG: Reconciliation adjustments: Other liquid assets: £m CPNSA,E3VZ,-10.0,,
2005,CG: Reconciliation adjustments: Other sterling debt: £m CPNSA,E3VY,52.0,,
2005,CG: Reconciliation adjustments: Other: £m CPNSA,N42H,-740.0,,
2005,CG: Reconciliation adjustments: Reclassification & imputed liabilities: £m CPNSA,E3VM,1476.0,,
2005,"CG: Savings, gross plus capital taxes: £m CPNSA",ANPM,3027.0,m,£
2005,CG: Sterling treasury bills: £m CPNSA,BKPJ,21100.0,m,£
2005,CG: Tax instruments: £m CPNSA,ACRV,257.0,m,£
2005,CG: Total Net Investment: £m CPNSA,ANNS,-25604.0,m,£
2005,CG: Total capital expenditure: £m CPNSA,MF6T,44535.0,m,£
2005,CG: Total central government gross debt: £m CPNSA,BKPW,561750.0,m,£
2005,"CG: Total current expenditure, payable: £m CPNSA",ANLP,462587.0,m,£
2005,CG: Total current expenditure: £m CPNSA,MF6S,476744.0,m,£
2005,"CG: Total current receipts, receivable: £m CPNSA",ANBV,465614.0,m,£
2005,CG: Total expenditure: £m CPNSA,MF6U,521279.0,m,£
2005,CG: Total expenditure: £mn: NSA,DU3N,504623.0,m,£
2005,CG: Total revenue: £m CPNSA,MF6R,482270.0,m,£
2005,Central Government: Net Worth: (B.90): £m: CP: NSA,J8RS,-87868.0,,
2005,Central Government:LI:LEVEL:Currency and deposits: CP NSA,NIIJ,86935.0,,
2005,Central Government:LI:LEVEL:Debt securities (excl gilts) and loans: £m CP NSA,JM9S,102292.0,,
2005,Central Government:LI:LEVEL:Debt securities excluding gilts: CP NSA,JJ7G,44382.0,,
2005,Central Government:LI:LEVEL:Loans: CP NSA,NIJU,57910.0,,
2005,Central government (S.1311): Net Lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,NMFJ,-39009.0,m,£
2005,Central government finance: official reserves: Asset Flow: CP NSA: £m,AIPA,-129.0,,
2005,Consumption of fixed capital for public corporations,NSRM,7676.0,,
2005,ESA95:DIM PC F.33211 accr adj,NCXS,3.0,,
2005,ESA95:DIM: LA F.33211 accr adj,NCBV,0.0,,
2005,"ESA: CG: LI: FLOW: F.33111, Sterling treasury bills",NAVG,-3902.0,,
2005,FA: CG: Liabs: Flows: Government foreign currency debt,AACL,-35.0,,
2005,FA: CG: Liabs: Flows: Government liabilities under ECS,AACI,0.0,,
2005,FA: CG: Liabs: Flows: National Savings,AACE,-4145.0,M,£
2005,FA: CG: Liabs: Flows: Northern Ireland central govt debt,AACH,2.0,,
2005,FA: CG: Liabs: Flows: Notes and coin: Coin,EYMW,-180.0,,
2005,FA: CG: Liabs: Flows: Other government overseas financing,AACM,65.0,,
2005,FA: CG: Liabs: Flows: Tax instruments,AACF,105.0,,
2005,FA: LA: Asset: Level: British government securities,APEI,180.0,,
2005,Financial Level: GG Consolidated: British government securities: £m CP NSA,JM9V,372343.0,,
2005,Financial Level: GG Consolidated: Debt securities (excl gilts) and loans: £m CP NSA,JMB9,114261.0,,
2005,Financial Level: GG Consolidated: F2 Liabilities,GTK4,86889.0,,
2005,Financial Level: GG Consolidated: F3 Liabilities (excluding gilts),JJ7D,45092.0,,
2005,Financial Level: GG Consolidated: F4 Liabilities,GTK7,69169.0,,
2005,Financial Level: GG Consolidation: F29 LG Deposits with CG,GTI9,46.0,,
2005,Financing of CGNCR: BGS,ANTA,37288.0,,
2005,Financing of CGNCR: Deposits with CG by other sectors,ANTC,1462.0,,
2005,Financing of CGNCR: Deposits with MFIs,ANSZ,-535.0,,
2005,Financing of CGNCR: Loans from MFIs,ANTB,2050.0,,
2005,Financing of CGNCR: NILO (except PWLB),ANTD,0.0,,
2005,GG Local government gross debt: Bonds: £m CPNSA,NJIM,829.0,m,£
2005,GG Other current taxes,MJBC,28115.0,,
2005,GG consolidated gross debt less LG/CG holdings,KSC7,-45902.0,m,£
2005,GG: Accounts receivable/payable: £m CPNSA,ANSJ,8140.0,m,£
2005,GG: Adjustment for interest on gilts: £m CPNSA,ANSK,-3128.0,m,£
2005,GG: CG deposits & short term assets: Bank and building society deposits:£m CPNSA,BKSM,4261.0,,
2005,GG: CG deposits and other short term assets: NRAM and B&B liquid assets:£m CPNSA,MDL5,0.0,m,£
2005,GG: CG deposits and other short term assets: Other liquid assets: £m CPNSA,BKSN,1005.0,,
2005,GG: Capital grants (net) within public sector: £m CPNSA,ANSG,7129.0,m,£
2005,GG: Capital grants from private sector: £m CPNSA,ANSN,1068.0,m,£
2005,GG: Capital grants to private sector: £m CPNSA,ANSM,12622.0,m,£
2005,GG: Current budget deficit (-B8n+D91): £m CPNSA,ANLW,-19881.0,m,£
2005,GG: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA,NMYX,28160.0,m,£
2005,GG: Current expenditure: Goods and services (P3): £m CPNSA,GZSN,272968.0,m,£
2005,GG: Current expenditure: Net social benefits (D62): £m CPNSA,GZSL,145734.0,m,£
2005,GG: Current expenditure: VAT & GNI based EU contributions (D76u): £m CPNSA,M9LE,7076.0,m,£
2005,GG: Current receipts: Rent and other current transfers: £m CPNSA,ANCU,2154.0,m,£
2005,GG: Current receipts: Taxes on income and wealth (D51): £m CPNSA,NMZJ,182412.0,m,£
2005,GG: Current receipts: Taxes on production (D.2): £m CPNSA,NMYE,162445.0,m,£
2005,GG: General government condolidated gross debt (Maastricht): £m CPNSA,BKPX,573493.0,m,£
2005,GG: General government net debt: £m CPNSA,MDK2,518699.0,m,£
2005,GG: Gross Operating Surplus: £m CPNSA,NMXV,23242.0,m,£
2005,GG: Gross fixed capital formation: £m CPNSA,ANSE,42737.0,m,£
2005,GG: Increase in inventories and valuables: £m CPNSA,ANSF,133.0,m,£
2005,GG: Interest & dividends (net) from public sector: £m CPNSA,ANSD,1185.0,m,£
2005,GG: Interest & dividends from private sector and rest of world: £m CPNSA,ANSC,4621.0,m,£
2005,GG: Level: AF.3 (excluding gilts): CG/LG cross holdings,JJ7A,119.0,,
2005,GG: Level: AF.4: CG/LG cross holdings,JKSR,45557.0,,
2005,GG: Level: CG/LG cross holdings: debt securities (excl gilts) and loans: £m CP NSA,JM9U,45676.0,,
2005,GG: Local government bank and building society depostits: £m CPNSA,BKSO,21413.0,,
2005,GG: Local government gross debt: Loans: £m CPNSA,MUF5,56816.0,£,m
2005,GG: Local government gross debt: Money market instruments: £m CPNSA,NJHZ,0.0,m,£
2005,GG: Local government other liquid assets (short term assets): £m CPNSA,BKQG,565.0,,
2005,GG: Net Financial Liabilities: NSA:£m,CPPJ,351301.0,,
2005,GG: Net acquisition of company securities: £m CPNSA,ANSI,-2285.0,m,£
2005,GG: Net cash requirement / market and overseas borrowing: £m CPNSA,RUUI,43792.0,m,£
2005,GG: Net cash requirement: £m CPNSA,RUUS,43936.0,m,£
2005,GG: Net lending to private sector and Rest of World: £m CPNSA,ANSH,2911.0,m,£
2005,GG: Other financial transactions: £m CPNSA,ANSL,-5636.0,m,£
2005,GG: PA: Resources: Consumption of fixed capital: P51c NSA CP,NMXO,23242.0,,
2005,"GG: Saving, gross plus capital taxes: £m CPNSA",ANSA,3361.0,m,£
2005,"GG: Subsidies, Total paid (D3): CP NSA",NMRL,7284.0,,
2005,GG: Total current expenditure: £m CPNSA,ANLR,488422.0,m,£
2005,GG: Total current receipts: £m CPNSA,ANBY,491783.0,m,£
2005,GG: Total net investment: £m CPNSA,ANNV,-24053.0,m,£
2005,General Government (S.13): Net lending (+) / Net borrowing (-) (B.9N): CP £m: NSA,NNBK,-43934.0,m,£
2005,General Government Gross Debt as a %GDP: CPNSA,A3PW,39.8,,
2005,General Government Net Borrowing as a %GDP: CPNSA,A3PT,3.1,,
2005,General Government: Net Worth: (B.90): £m: CP: NSA,JDUX,179717.0,,
2005,LA Finance: Total transactions in assets #m,EYJQ,74.0,,
2005,LA Gross fixed capital formation + Land (P51+K2),ANCY,11974.0,,
2005,LA finance: Bank deposits & short-term assets #m,AMIO,-109.0,,
2005,LA finance: Borrowing other than direct from central govt £m,ABED,-1129.0,,
2005,LA finance: LA temporary debt #m,AAEF,2.0,,
2005,LA finance: Long term marketable debt #m,ADGI,212.0,,
2005,LA finance: Long term non-marketable debt #m,ADGJ,919.0,,
2005,LA finance: central government debt £m,ABEE,-55.0,,
2005,LA finance: public corporations debt #m,AAEJ,-3.0,,
2005,"LG : D2 Taxes on Imports and Production, received NSA",DMHD,182.0,,
2005,LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2,EYKP,57645.0,m,£
2005,LG Net current grants abroad (PSAT2),C626,-149.0,,
2005,LG: Accounts receivable/payable (F7 net): £m CPNSA,ANML,289.0,m,£
2005,LG: Capital grants from private sector: £m CPNSA,ANNO,689.0,m,£
2005,LG: Current budget deficit (B8N): £m CPNSA,NMMX,-6476.0,m,£
2005,LG: Current expenditure: Goods and services (P3): Total £m CPNSA,GZSM,108949.0,m,£
2005,LG: Current expenditure: Goods and services: Staff costs (D1): £m CPNSA,NMJE,65762.0,m,£
2005,LG: Current expenditure: Interest: £m CPNSA,NUGW,439.0,m,£
2005,LG: Current expenditure: Market output: P11 & P131:£m,AE76,19253.0,,
2005,LG: Current expenditure: Net current grants abroad (D75): £m CPNSA,EBFE,0.0,m,£
2005,LG: Current expenditure: Net social benefits: Other: £m CPNSA,MSF2,18456.0,m,£
2005,LG: Current expenditure: Net social benefits: Total (D62): £m CPNSA,GZSK,15207.0,m,£
2005,LG: Current expenditure: Other: £m CPNSA,MSE3,-98321.0,m,£
2005,LG: Current expenditure: Purchase of goods and services: £m CPNSA,MSE9,55630.0,m,£
2005,LG: Current expenditure: Subsidies: £m CPNSA,ADAK,2757.0,m,£
2005,LG: Current receipts: Interest and dividends (net) from public sector: £m CPNSA,ANPZ,-2298.0,m,£
2005,LG: Current receipts: Interest and dividends: £m CPNSA,MSD9,-1157.0,m,£
2005,LG: Current receipts: Other current taxes: Council tax (D591a): £m CPNSA,NMHM,20926.0,m,£
2005,LG: Current receipts: Other current taxes: Other: £m CPNSA,MSE8,-973.0,m,£
2005,LG: Current receipts: Other receipts: £m CPNSA,MSE2,7191.0,m,£
2005,LG: Current receipts: Rent and other current transfers: £m CPNSA,ANBX,381.0,m,£
2005,LG: From central government to local government: £m CPNSA,ABEC,2568.0,m,£
2005,LG: Gross operating surplus: £m CPNSA,NRLT,6810.0,m,£
2005,LG: Increase in inventories and valuables (P52&P53): £m CPNSA,ANMZ,0.0,m,£
2005,LG: Interest & dividends from private sector and rest of world (D41/42):£m CPNSA,GVHF,1141.0,m,£
2005,LG: Net Financial Liabilities: NSA:£m,CPPI,-48530.0,,
2005,LG: Net Investment: Capital grants to private sector (D92 & D99): £m CPNSA,ANNJ,1389.0,m,£
2005,LG: Net acquisition of company securities (F5 assets): £m CPNSA,LSIB,-2311.0,m,£
2005,LG: Net cash requirement: £m CPNSA,ABEG,3623.0,m,£
2005,LG: Net investment: £m CPNSA,ANNT,1551.0,m,£
2005,LG: Net investment:Capital grants (net) within public sector (D92&D99): £m CPNSA,ANNE,7415.0,m,£
2005,LG: Net lending to private sector and Rest of World: £m CPNSA,ADDU,710.0,m,£
2005,LG: Other financial transactions: £m CPNSA,ANMW,10.0,m,£
2005,LG: Other: Contribution to PS net cash requirement: £m CPNSA,AAZK,1055.0,m,£
2005,LG: Pension contributions (D61): £m CPNSA,NSMM,3249.0,m,£
2005,LG: Total capital expenditure: £m CPNSA,MSE6,5948.0,m,£
2005,LG: Total current expenditure: £m CPNSA,ANLQ,25835.0,m,£
2005,LG: Total current expenditure: £m CPNSA,MSE5,142895.0,m,£
2005,LG: Total current receipts: £m CPNSA,ANBW,26169.0,m,£
2005,LG: Total expenditure: £m CPNSA,MSE7,148843.0,m,£
2005,LG: Total revenue: Current receipts: Taxes: £m CPNSA,MSF3,20135.0,m,£
2005,LG: Total revenue: £m CPNSA,MSE4,143918.0,m,£
2005,Liabilities associated with additional Public-Private Partnerships: Imputed finance lease loans (AF.423): £m: CP: NSA,JEJT,14997.0,,
2005,Local Government: Current receipts: Other current taxes (nmis-ebfs),MJBB,19953.0,,
2005,Local Government: Gross Saving: B.8g: CP NSA,NRLX,334.0,,
2005,Local Government: Net Worth: (B.90): £m: CP: NSA,J8UP,267585.0,,
2005,Local Government:LI:LEVEL:Debt securities and loans: £m CP NSA,JM9T,57645.0,,
