date_period,measure,cdid,value,unit,source_dataset,pre_unit,category,population,value_per_capita
2023,Public Sector: Asset: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,J6FU,22702.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Long-Term Debt Securities: (AF.32): £m: CP: NSA,J6BY,116513.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Long-Term Debt Securities; Bonds Issued by the Rest of the World: (AF.32N9): £m: CP: NSA,J6C2,80929.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Long-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.32N5-6): £m: CP: NSA,J6BZ,35584.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Long-Term Loans: (AF.42): £m: CP: NSA,J6FS,351389.0,,PUSF,,Balance Sheet,,
2023,"Public Sector: Asset: Machinery, Equipment and Weapons Systems: (AN.113+114): £m: CP: NSA",J67R,154397.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Monetary Gold: (AF.11): £m: CP: NSA,J682,16160.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Non-Financial Assets: (AN): £m: CP: NSA,JI5V,1659896.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Non-Produced Non-Financial Assets: (AN.2): £m: CP: NSA,J67W,554120.0,,PUSF,,Balance Sheet,,
2023,"Public Sector: Asset: Other Accounts Receivable, Excluding Trade Credits and Advances: (AF.89): £m: CP: NSA",J8K8,137148.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Other Buildings and Structures: (AN.112): £m: CP: NSA,J67Q,781127.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Other Deposits: (AF.29): £m: CP: NSA,J68C,43124.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Other Long-Term Loans: (AF.424): £m: CP: NSA,J6GF,328639.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Other Long-Term Loans;of Which Student Loans: (AF.424): £m: CP: NSA,J6GI,121598.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Produced Non-Financial Assets: (AN.1): £m: CP: NSA,J67N,1105776.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Short-Term Debt Securities: (AF.31): £m: CP: NSA,J6BF,18110.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Short-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.31N5-6): £m: CP: NSA,J6BR,11934.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Short-Term Debt Securities; MMIs Issued by Rest of the World: (AF.31N9 ): £m: CP: NSA,J6BS,6176.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Short-Term Loans: (AF.41): £m: CP: NSA,J6C6,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Special Drawing Rights: (AF.12): £m: CP: NSA,J687,32398.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Total Assets £m: CP: NSA,J67M,3034454.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Trade Credits and Advances: (AF.81): £m: CP: NSA,J8EW,14367.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Transferrable Deposits: (AF.22): £m: CP: NSA,J68B,89923.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Unlisted Shares and Other Equity: (AF.512 + AF.519): £m: CP: NSA,J6KA,93613.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Asset: Valuables: (AN.13): £m: CP: NSA,JCXN,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Assets: Currency & Deposits (AF.2): NSA: £m,CPNU,133797.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Assets: Debt securities (AF.3): NSA: £m,CPNV,134623.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Assets: Financial derivatives & employee stock ops (AF.7):NSA: £m,CPNY,1182.0,,PUSF,,Tax Receipts,,
2023,Public Sector: Assets: Monetary Gold & Special Drawing Rights (AF.1): NSA: £m,CPNT,48558.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Assets: Pensions (AF.6M): NSA: £m,CPNW,0.0,,PUSF,,Government Spending,,
2023,Public Sector: Assets: Provisions standardised guarantees (AF.66): NSA: £m,CPNX,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Borrowing ex PS banks ex BoE: NSA: £m,CPNZ,-158291.0,m,PUSF,£,Fiscal Position,,
2023,Public Sector: Current Expenditure: Subsidies: £million: CPNSA,JSJ5,56115.0,,PUSF,,Government Spending,,
2023,Public Sector: Illiquid instruments outside the boundary of PSND ex: £m CP NSA,JFX7,-380465.0,,PUSF,,Fiscal Position,,
2023,Public Sector: Liabilities: Currency & Deposits (AF.2) :NSA: £m,CPNH,1205637.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Liabilities: Debt securities (AF.3): NSA: £m,CPNI,1721937.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Liabilities: Equity (AF.5):NSA: £m,CPNO,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liabilities: Loans (AF.4): NSA: £m,CPNN,58902.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Liabilities: Non-life insurance tech reserves (AF.61) :NSA: £m,CPNP,1032.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Liability: Currency: (AF.21): £m: CP: NSA,J8KC,4578.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Direct Investment: (AF.421 ): £m: CP: NSA,J8ND,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Equity: (AF.51): £m: CP: NSA,J8NL,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Finance Leases: (AF.423 ): £m: CP: NSA,J8NH,23426.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Investment Fund Shares and Units: (AF.52): £m: CP: NSA,J8NR,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Life Insurance and Annuity Entitlements: (AF.62): £m: CP: NSA,J8Q7,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Listed Shares: (AF.511): £m: CP: NSA,J8NN,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Loans Secured on Dwellings: (AF.422 ): £m: CP: NSA,J8NF,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities: (AF.32): £m: CP: NSA,J8MT,1637846.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities; British Government Securities: (AF.32N11): £m: CP: NSA,J8MX,1591917.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities; Issued by UK Central Government: (AF.32N1): £m: CP: NSA,J8MV,1625586.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.32N5-6): £m: CP: NSA,J8N5,9091.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities; Issued by UK local government: (AF.32N2): £m: CP: NSA,J8K9,3169.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Debt Securities; Other UK Central Government Sterling Bonds: (AF.32N12): £m: CP: NSA,J8MZ,33669.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Long-Term Loans: (AF.42): £m: CP: NSA,J8NB,43707.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Monetary gold: (AF.11): £m: CP: NSA,JDBP,0.0,,PUSF,,Balance Sheet,,
2023,"Public Sector: Liability: Other Accounts Payable, Excluding Trade Credits and Advances: (AF.89): £m: CP: NSA",J8RM,66163.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Other Deposits: (AF.29): £m: CP: NSA,J8MJ,281705.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Other Long-Term Loans: (AF.424): £m: CP: NSA,J8NJ,20281.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short Term Loans by UK MFIs: (AF.41N1 ): £m: CP: NSA,J8N9,15195.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short term loans by RoW: (AF.41N9): £m: CP: NSA,JDCE,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short-Term Debt Securities: (AF.31): £m: CP: NSA,J8ML,84090.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short-Term Debt Securities; Issued by UK Central Government: (AF.31N1 ): £m: CP: NSA,J8MN,79441.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short-Term Debt Securities; Issued by UK Local Government: (AF.31N2 ): £m: CP: NSA,J8MP,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short-Term Debt Securities; Issued by UK MFIs and Other UK Residents: (AF.31N5-6): £m: CP: NSA,J8MR,4649.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Short-Term Loans: (AF.41): £m: CP: NSA,J8N7,15195.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Special Drawing Rights: (AF.12): £m: CP: NSA,J8KB,31093.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Sterling Treasury Bills: (AF.31N11): £m: CP: NSA,JDBQ,1593622.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Trade Credits and Advances: (AF.81): £m: CP: NSA,J8RL,51935.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Transferrable Deposits: (AF.22): £m: CP: NSA,J8MH,919354.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Liability: Unlisted Shares and Other Equity: (AF.512 + AF.519): £m: CP: NSA,J8NP,0.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Net Financial Worth: (BF.90): £m: CP: NSA,J8RR,-2287851.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Net Worth: (B.90): £m: CP: NSA,J8RQ,-627955.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Net Worth: Opening: (B.90): £m: CP: NSA,JI63,-541044.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Net capital formation plus acquisitions less disposals of non-produced assets (P.5LN): £m: CP: NSA,JEJV,33137.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Net capital transfers (payable) (D.9n): £m: CP: NSA,JEJW,31803.0,,PUSF,,PUSF - Other,,
2023,Public Sector: PSND (ex PS banks ex BoE) as a % GDP: NSA,CPOA,86.4,%,PUSF,,Fiscal Position,,
2023,Public Sector: PSND (ex PS banks ex BoE): £ billion: CPNSA,CPPH,2432.2,m,PUSF,£,Fiscal Position,,
2023,Public Sector: PSND (ex PS banks ex BoE): £m: CPNSA,CPOF,2432174.0,m,PUSF,£,Fiscal Position,,
2023,Public Sector: PSNFL (net financial liabilities) as a % GDP: NSA,CPOE,81.3,,PUSF,,Economic Indicators,,
2023,Public Sector: Statistical discrepancy: £m: CP: NSA,JEPL,31545.0,,PUSF,,PUSF - Other,,
2023,Public Sector: Total Assets: NSA: £m,CPNR,1374558.0,,PUSF,,Balance Sheet,,
2023,Public Sector: Total changes in Net Worth £m: CP: NSA,JF4C,-106825.0,,PUSF,,PUSF - Other,,
2023,Public Sector:Liabilities: Total Liabilities:NSA: £m,CPNG,3662409.0,,PUSF,,PUSF - Other,,
2023,Public corporations (S.11001): Changes in inventories (P.52): Current price: £million: Not seasonally adjusted,DHHL,6.0,m,PUSF,£,PUSF - Other,,
2023,Public corporations (S.11001): Currency and deposits (AF.2): Level: Liability: Current price: £million: Not seasonally adjusted,NKGV,0.0,,PUSF,,Balance Sheet,,
2023,Public corporations (S.11001): Debt securities (AF.3): Level: Liability: Current price: £million: Not seasonally adjusted,NKHE,3242.0,,PUSF,,Balance Sheet,,
2023,"Public corporations (S.11001): Disposable income, gross (B.6g): Current price: £million: Not seasonally adjusted",NRKD,15902.0,,PUSF,,PUSF - Other,,
2023,Public corporations (S.11001): Loans (AF.4): Level: Liability: Current price: £million: Not seasonally adjusted,NKIG,17123.0,,PUSF,,Balance Sheet,,
2023,"Public corporations (S.11001): Operating Surplus, gross (B.2g): Current price: £million: Not seasonally adjusted",NRJT,17861.0,,PUSF,,Fiscal Position,,
2023,Public corporations (S.11001): Taxes on income (D.51): Uses: Current price: £million: Not seasonally adjusted,FCCS,108.0,,PUSF,,Tax Receipts,,
2023,Public corporations borrowing other than direct from central govt #m,ABEJ,-163.0,,PUSF,,Fiscal Position,,
2023,Public corporations: Capital transfers to the private sector: Total,MIYZ,188.0,,PUSF,,Tax Receipts,,
2023,Public sector (ex): Debt service ratio: %,FSK9,5.4,,PUSF,,PUSF - Other,,
2023,Public sector (excluding public sector banks): Level: Iliquid financial assets: £m CP NSA,JMEU,1083716.0,,PUSF,,Balance Sheet,,
2023,Public sector (excluding public sector banks): Level: Liabilities outside the boundary of PSND: £m CP NSA,JMET,675933.0,,PUSF,,Fiscal Position,,
2023,Public sector (excluding public sector banks): Level: Liquid assets: £m CP NSA,JMES,290904.0,,PUSF,,Balance Sheet,,
2023,Public sector Net current grants abroad (PSAT2),C627,12056.0,,PUSF,,PUSF - Other,,
2023,"Public sector current budget deficit, excluding public sector banks (£ million)",DZLT,78276.0,million,PUSF,£,Fiscal Position,,
2023,Public sector finances: Central Government: Depreciation: £m: CPNSA,NSRN,37844.0,m,PUSF,£,PUSF - Other,,
2023,Public sector gross debt (excl public sector banks and BoE): British government securities: £m CP NSA,JMD5,2251653.0,,PUSF,,PUSF - Other,,
2023,Public sector gross debt (excl public sector banks and BoE): Currency and deposits: £m CP NSA,JMD4,259329.0,,PUSF,,PUSF - Other,,
2023,Public sector gross debt (excl public sector banks and BoE): Debt securities (excl gilts) and loans: £m CP NSA,JMEL,177063.0,,PUSF,,PUSF - Other,,
2023,Public sector gross debt (excl public sector banks and BoE): Debt securities (excl gilts): £m CP NSA,JMD6,117697.0,,PUSF,,PUSF - Other,,
2023,Public sector gross debt (excl public sector banks and BoE): Loans: £m CP NSA,JMEK,59366.0,,PUSF,,PUSF - Other,,
2023,"Public sector net borrowing, excluding public sector banks (£ million)",DZLS,143216.0,million,PUSF,£,Fiscal Position,,
2023,"Public sector net investment, excluding public sector banks (£ million)",DZLW,64940.0,million,PUSF,£,PUSF - Other,,
2023,Public sector pensions: Level: AF.31: PSP/PS cross holdings (face value): £m CP NSA,JL4K,1317.0,,PUSF,,Government Spending,,
2023,Public sector pensions: Level: AF.32N11: PSP/PS cross holdings (face value): £m CP NSA,JL9R,41265.0,,PUSF,,Government Spending,,
2023,Public sector pensions: Level: AF.4: PSP/PS cross holdings: loans: £m CP NSA,JMD2,0.0,,PUSF,,Government Spending,,
2023,Public sector pensions: Level: PSP/PS cross holdings: debt securities (excl gilts) and loans: £m CP NSA,JMD3,1317.0,,PUSF,,Government Spending,,
2023,Public sector: Current budget deficit ex PS banks as % GDP (monthly & quarterly): CPNSA,JNV3,2.8,,PUSF,,Fiscal Position,,
2023,Public sector: Current budget deficit inc PS banks as % GDP (monthly & quarterly): CPNSA,JNV6,2.5,,PUSF,,Fiscal Position,,
2023,Public sector: Level: Cross-holdings between general government and public corporations (incl BoE & PS pensions): £m CP NSA,JMB8,97412.0,,PUSF,,Government Spending,,
2023,Public sector: Public sector borrowing ex PS banks as % GDP (monthly & quarterly): CPNSA,JNV5,5.2,,PUSF,,Fiscal Position,,
2023,Public sector: Public sector borrowing inc PS banks as % GDP (monthly & quarterly): CPNSA,JNVA,4.8,,PUSF,,Fiscal Position,,
2023,Public sector: Public sector net investment ex PS banks as % GDP (monthly & quarterly): CPNSA,JNV4,2.4,,PUSF,,Economic Indicators,,
2023,Public sector: Public sector net investment inc PS banks as % GDP (monthly & quarterly): CPNSA,JNV8,2.3,,PUSF,,Economic Indicators,,
2023,"Public sector: changes in net worth due to other changes in vol, of w/ changes in assumptions for funded pension schem : £m CP NSA",JLS8,1218.0,,PUSF,,Government Spending,,
2023,Public sector: changes in net worth due to other economic flows: B.102+B.103: £m CP NSA,JLS6,3254.0,,PUSF,,Transactions,,
2023,Public sector: changes in net worth due to saving and capital transfers: £m CP NSA,JI66,-110079.0,,PUSF,,PUSF - Other,,
2023,Public sector: ex BoE exc PS Banks: Total managed expenditure: £m CPNSA,KAU3,1241232.0,,PUSF,,Government Spending,,
2023,S.1311: K.7 Nominal holding gains and losses: FL: F.66: Covid-19 Loan Guarantee Schemes: £m,J42X,-3411.0,,PUSF,,PUSF - Other,,
2023,Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01),DH7A,3695.0,m,PUSF,£,Tax Receipts,,
2023,Total PS liquid assets,KSD8,255871.0,,PUSF,,Balance Sheet,,
2023,Unfunded public sector pension liabilities: Pension entitlements (AF.63): £m: CP: NSA,JEJR,1307763.0,,PUSF,,Government Spending,,
2024,"""Public Sector: Asset: Insurance, Pension and Standardised Guarantee Schemes: (AF.6 ): £m: CP: NSA""",J8DR,4430.0,,PUSF,,Government Spending,,
2024,"""Public Sector: Liability: Insurance, Pension and Standardised Guarantee Schemes: (AF.6 ): £m: CP: NSA""",J8NT,552739.0,,PUSF,,Government Spending,,
2024,APF: Corporate Bond purchases: Level of purchases £m,CWPL,0.0,,PUSF,,PUSF - Other,,
2024,APF: Corporate Bond purchases: Market value: Level of purchases at market price: £m,CWPN,0.0,,PUSF,,PUSF - Other,,
2024,Assets associated with Public-Private Partnerships: £m: CP: NSA,JE4R,65500.0,,PUSF,,Tax Receipts,,
2024,Bank of England (inc. APF): Net Worth: (B.90): £m: CP: NSA,JFXV,-7096.0,,PUSF,,PUSF - Other,,
2024,Bank of England (incl APF): Gross debt: £m CP NSA,JMC3,859833.0,,PUSF,,PUSF - Other,,
2024,Bank of England: Level: Liquid assets: £m CP NSA,JMER,80178.0,,PUSF,,Balance Sheet,,
2024,BoE Expenditure: BoE Total Managed Expenditure (NAcons PSAT2): NSA CP,A7QL,-18467.0,,PUSF,,Government Spending,,
2024,BoE: AF.2: Level: Liability: Currency and deposits: £m CP NSA,JKG5,843817.0,,PUSF,,Balance Sheet,,
2024,BoE: APF gilt holdings: impact on net debt: £m: CPNSA,KI2L,95104.0,,PUSF,,Fiscal Position,,
2024,BoE: Accounts receivable/payable: £m CPNSA,JXJ4,397.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Adjustment for interest on gilts: £m CPNSA,MU77,0.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Asset Purchase Facility gilt holdings (at nominal value): £m CPNSA,MEX2,559427.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Central bank loan to APF: BoE code RPWZ4TM: £m CPNSA,JQ2I,659015.0,,PUSF,,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Interest payable: £m CPNSA,MDD7,36335.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Interest receivable: £m CPNSA,MDD6,14216.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Net interest receivable: £m CPNSA,MDD8,-22119.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Total Asset purchases: BoE code YWWB9R9: £m CPNSA,FZIQ,654531.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Total cash held within the APF: £m CPNSA,FZJ4,7015.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Total cash transfers to HMT: £m CPNSA,MT6A,0.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Asset Purchase Facility: Total gilt purchases: £m CPNSA,FZIU,654531.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Assets: Level: L-t debt securities issued by UK central government: F.32N1A: Face value: £m: CP NSA,FZEU,17726.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Banking & Issue department: AF.4: Level: Asset: APF Loan: £m CP NSA,FZKV,659015.0,,PUSF,,Balance Sheet,,
2024,BoE: Banking & Issue department: Liabilities not recognised in PSND: £m CPNSA,FZIY,3951.0,m,PUSF,£,Fiscal Position,,
2024,BoE: Banking & Issue department: Liquid assets: £m CPNSA,JKF4,73163.0,m,PUSF,£,Balance Sheet,,
2024,BoE: Banking & Issue department: Total Liabilities: £m CPNSA,FZIW,863784.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Capital grants (net) within public sector: £m CPNSA,FV4U,42155.0,,PUSF,,PUSF - Other,,
2024,BoE: Capital grants from private sector and RoW: £m CPNSA,FV4V,0.0,,PUSF,,Tax Receipts,,
2024,BoE: Cross holdings with CG: AF.32N11: British government securities: face value: £m CP NSA,JK7N,577153.0,,PUSF,,PUSF - Other,,
2024,BoE: Cross holdings with CG: AF.424: Other long-term loans: £m CP NSA,JK7O,370.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Current Expenditure: Subsidies: £million: CPNSA,JSI9,-610.0,,PUSF,,Government Spending,,
2024,BoE: Current Receipts: Taxes on income and wealth: £m CPNSA,JW27,29.0,m,PUSF,£,Tax Receipts,,
2024,BoE: Current budget deficit (B.6n): £m CPNSA,JW2D,-23364.0,m,PUSF,£,Fiscal Position,,
2024,BoE: Current exp: Interest & dividends paid to private sector and RoW: £m CPNSA,MU74,22558.0,m,PUSF,£,Tax Receipts,,
2024,BoE: Current expenditure on goods and services (D.1 + P.2): £m CPNSA,FV4T,1689.0,,PUSF,,Government Spending,,
2024,BoE: Depreciation: Consumption of fixed capital: £m CPNSA,JW2C,66.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Gross Operating Surplus: £m CPNSA,JW28,66.0,m,PUSF,£,Fiscal Position,,
2024,BoE: Gross fixed capital formation: £m CPNSA,JW2E,51.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Interest & dividends (net) from public sector: £m CPNSA,MU73,-4508.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Interest & divs from private sector and rest of world (D41/42): £m CPNSA,JW29,-4810.0,m,PUSF,£,Tax Receipts,,
2024,BoE: Level: AF.4: BoE/GG cross holdings: £m CP NSA,JL37,370.0,,PUSF,,PUSF - Other,,
2024,BoE: Level: Liability: Other debt liabilities: £m CP NSA,JMEN,16016.0,,PUSF,,Balance Sheet,,
2024,BoE: Net Borrowing (inc APF & SLS): £m CPNSA,JW2H,18806.0,m,PUSF,£,Fiscal Position,,
2024,BoE: Net Cash Requirement: £m CPNSA,JW2I,-97478.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Net Financial Liabilities: NSA:£m,CPPL,99907.0,,PUSF,,PUSF - Other,,
2024,BoE: Net Lending to Private Sector & RoW: £m CPNSA,FV5O,0.0,,PUSF,,Tax Receipts,,
2024,BoE: Net acquisition of company securities: £m CPNSA,MU76,-1250.0,m,PUSF,£,PUSF - Other,,
2024,BoE: Other financial transactions: £m CPNSA,MU78,-77818.0,m,PUSF,£,Transactions,,
2024,"BoE: Saving, gross plus capital taxes: £m CPNSA",JW2B,-23298.0,m,PUSF,£,Tax Receipts,,
2024,BoE: Term Funding Scheme (TFS) Small & Medium-sized Enterprises Loan Liability: £m CPNSA,FSVQ,102672.0,m,PUSF,£,Balance Sheet,,
