version,code,description,category_code,category_name,classification_confidence
ICD-10,A4102,Sepsis due to Methicillin resistant Staphylococcus aureus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A411,Sepsis due to other specified staphylococcus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A412,Sepsis due to unspecified staphylococcus,L1_01,Infectious and Communicable Diseases,low
ICD-10,A413,Sepsis due to Hemophilus influenzae,L1_01,Infectious and Communicable Diseases,low
ICD-10,A414,Sepsis due to anaerobes,L1_01,Infectious and Communicable Diseases,low
ICD-10,A415,Gram-negative sepsis,L1_01,Infectious and Communicable Diseases,low
ICD-10,A4150,"Gram-negative sepsis, unspecified",L1_01,Infectious and Communicable Diseases,low
ICD-10,A4151,Sepsis due to Escherichia coli [E. coli],L1_01,Infectious and Communicable Diseases,low
ICD-10,A4152,Sepsis due to Pseudomonas,L1_01,Infectious and Communicable Diseases,low
ICD-10,A4153,Sepsis due to Serratia,L1_01,Infectious and Communicable Diseases,low
