icd_version,icd_code,cause_description,l1_category_code,l1_category_name,first_year,last_year,years_active,total_deaths,avg_deaths_per_year,max_population,deaths_per_100k
ICD-1,1720,Sudden death (cause unascertained),L1_10,"Ill-Defined, Administrative, and Other Causes",1901,1910,10,660,66.0,3587200,1.8398751115075827
ICD-1,1730,Other ill-defined causes,L1_10,"Ill-Defined, Administrative, and Other Causes",1901,1910,10,6984,698.4,3587200,19.469223907225693
ICD-1,1740,Causes not specified,L1_10,"Ill-Defined, Administrative, and Other Causes",1901,1910,10,3181,318.1,3587200,8.86764049955397
ICD-1,1741,Other specified diseases,L1_01,Infectious and Communicable Diseases,1902,1909,5,17,3.4,3568200,0.09528613866935709
ICD-1,1750,Mines and quarries,L1_07,Injury and Accidental Harm,1901,1910,10,11005,1100.5,3587200,30.678523639607494
ICD-1,1760,Vehicles and horses,L1_07,Injury and Accidental Harm,1901,1910,10,24754,2475.4,3587200,69.00646743978591
ICD-1,1770,"Ships, boats, docks (not drowning)",L1_07,Injury and Accidental Harm,1901,1910,10,2779,277.9,3587200,7.746989295272079
ICD-1,1780,Building operations,L1_07,Injury and Accidental Harm,1901,1910,10,2104,210.4,3587200,5.865298840321143
ICD-1,1790,Machinery,L1_07,Injury and Accidental Harm,1901,1910,10,2338,233.8,3587200,6.517618198037467
ICD-1,180,Enteric fever,L1_01,Infectious and Communicable Diseases,1901,1910,10,30967,3096.7,3587200,86.32638269402318
ICD-1,1800,Weapons and instruments,L1_08,Violence and Conflict,1901,1910,10,1124,112.4,3587200,3.133363068688671
ICD-1,1810,Burns and scalds,L1_07,Injury and Accidental Harm,1901,1910,10,25238,2523.8,3587200,70.35570918822481
ICD-1,1820,"Poisons, poisonous vapours",L1_07,Injury and Accidental Harm,1901,1910,10,5207,520.7,3587200,14.51549955396967
ICD-1,1830,Drowning,L1_07,Injury and Accidental Harm,1901,1910,10,23964,2396.4,3587200,66.80419268510259
ICD-1,1840,Suffocation,L1_07,Injury and Accidental Harm,1901,1910,10,18634,1863.4,3587200,51.945807314897415
ICD-1,1850,Falls,L1_07,Injury and Accidental Harm,1901,1910,10,25847,2584.7,3587200,72.05341213202497
ICD-1,1860,Weather agencies,L1_07,Injury and Accidental Harm,1901,1910,10,2441,244.1,3587200,6.804750223015165
ICD-1,1870,Otherwise or not stated,L1_10,"Ill-Defined, Administrative, and Other Causes",1901,1910,10,12183,1218.3,3587200,33.96242194469224
ICD-1,1880,Battle,L1_08,Violence and Conflict,1901,1908,7,19,2.7142857142857144,3559200,0.07626111806826574
ICD-1,1890,Homicide,L1_08,Violence and Conflict,1901,1910,10,2991,299.1,3587200,8.337979482604817
ICD-1,190,Asiatic cholera,L1_01,Infectious and Communicable Diseases,1909,1909,1,1,1.0,3568200,0.02802533490275209
ICD-1,1900,Suicide,L1_09,Self-Harm and Substance Use,1901,1910,10,34696,3469.6,3587200,96.72167707404103
ICD-1,1910,Execution,L1_08,Violence and Conflict,1901,1910,10,162,16.2,3587200,0.4516057091882248
ICD-1,20,Small pox - not vaccinated,L1_01,Infectious and Communicable Diseases,1901,1910,9,1231,136.77777777777777,3587200,3.812939835464367
ICD-1,200,Diarrhoea due to food,L1_01,Infectious and Communicable Diseases,1901,1910,10,1906,190.6,3587200,5.313336306868867
ICD-1,210,"Infective enteritis, epidemic diarrhoea",L1_01,Infectious and Communicable Diseases,1901,1910,10,96801,9680.1,3587200,269.8511373773417
ICD-1,220,Diarrhoea (not otherwise defined),L1_01,Infectious and Communicable Diseases,1901,1910,10,92498,9249.8,3587200,257.8557091882248
ICD-1,230,Dysentry,L1_01,Infectious and Communicable Diseases,1901,1910,10,2657,265.7,3587200,7.406891168599464
ICD-1,240,Tetanus,L1_01,Infectious and Communicable Diseases,1901,1910,10,2107,210.7,3587200,5.8736619090098126
ICD-1,250,Malaria,L1_01,Infectious and Communicable Diseases,1901,1910,10,789,78.9,3587200,2.199487065120428
ICD-1,260,"Rabies, hydrophobia",L1_01,Infectious and Communicable Diseases,1902,1910,2,3,1.5,3587200,0.04181534344335415
ICD-1,270,Glanders,L1_01,Infectious and Communicable Diseases,1901,1910,10,44,4.4,3587200,0.12265834076717218
ICD-1,280,Anthrax (splenic fever),L1_01,Infectious and Communicable Diseases,1901,1910,10,171,17.1,3587200,0.47669491525423735
ICD-1,290,Syphilis,L1_01,Infectious and Communicable Diseases,1901,1910,10,17281,1728.1,3587200,48.174063336306865
ICD-1,30,Small pox - doubtful,L1_01,Infectious and Communicable Diseases,1901,1910,10,1862,186.2,3587200,5.190677966101695
ICD-1,300,Gonorrhoea,L1_01,Infectious and Communicable Diseases,1901,1910,10,671,67.1,3587200,1.8705396966993753
ICD-1,310,Phlegmasia alba dolens,L1_01,Infectious and Communicable Diseases,1901,1910,10,849,84.9,3587200,2.366748438893845
ICD-1,320,Puerperal septicaemia/septic intoxication,L1_02,Maternal and Early-Life Mortality,1901,1910,10,12109,1210.9,3587200,33.75613291703836
ICD-1,330,Puerperal pyaemia,L1_02,Maternal and Early-Life Mortality,1901,1910,10,682,68.2,3587200,1.9012042818911685
ICD-1,340,Puerperal fever (not otherwise def.),L1_02,Maternal and Early-Life Mortality,1901,1910,10,2701,270.1,3587200,7.529549509366637
ICD-1,350,Infective endocarditis,L1_01,Infectious and Communicable Diseases,1901,1910,10,4470,447.0,3587200,12.460972346119535
ICD-1,360,Pneumonia - lobar,L1_06,Respiratory and Environmental Disease,1901,1910,10,44250,4425.0,3587200,123.35526315789473
ICD-1,370,Pneumonia - epidemic,L1_06,Respiratory and Environmental Disease,1901,1910,9,151,16.77777777777778,3587200,0.46771235999603533
ICD-1,380,Pneumonia - broncho,L1_06,Respiratory and Environmental Disease,1901,1910,10,184258,18425.8,3587200,513.6541034790365
ICD-1,390,Pneumonia - not def.,L1_06,Respiratory and Environmental Disease,1901,1910,10,200088,20008.8,3587200,557.7832292595897
ICD-1,40,Cow-pox and other effects of vaccination,L1_01,Infectious and Communicable Diseases,1901,1910,10,192,19.2,3587200,0.535236396074933
ICD-1,400,Erysipelas,L1_01,Infectious and Communicable Diseases,1901,1910,10,10895,1089.5,3587200,30.371877787689563
ICD-1,410,"Septicaemia, septic intoxication (not puerperal)",L1_01,Infectious and Communicable Diseases,1901,1910,10,3704,370.4,3587200,10.325602140945584
ICD-1,420,Pyaemia (not puerperal),L1_01,Infectious and Communicable Diseases,1901,1910,10,1710,171.0,3587200,4.766949152542373
ICD-1,430,"Phlegmon, carbuncle (not anthrax)",L1_01,Infectious and Communicable Diseases,1901,1910,10,7513,751.3,3587200,20.943911685994646
ICD-1,440,Phagedaena,L1_01,Infectious and Communicable Diseases,1901,1910,10,298,29.8,3587200,0.8307314897413024
ICD-1,450,Other infective processes,L1_01,Infectious and Communicable Diseases,1901,1910,10,1898,189.8,3587200,5.291034790365745
ICD-1,460,Pulmonary tuberculosis (tuberculous phthisis),L1_01,Infectious and Communicable Diseases,1901,1910,10,164600,16460.0,3587200,458.8537020517395
ICD-1,470,Phthisis (not otherwise def.),L1_05,Chronic Non-Communicable Diseases,1901,1910,10,232285,23228.5,3587200,647.5384701159679
ICD-1,480,Tuberculous meningitis,L1_01,Infectious and Communicable Diseases,1901,1910,10,59965,5996.5,3587200,167.16380463871545
ICD-1,490,Tuberculous peritonitis,L1_01,Infectious and Communicable Diseases,1901,1910,10,35177,3517.7,3587200,98.06255575379124
ICD-1,50,Chicken - pox,L1_01,Infectious and Communicable Diseases,1901,1910,10,1061,106.1,3587200,2.9577386262265835
ICD-1,500,Tabes mesenterica,L1_01,Infectious and Communicable Diseases,1901,1910,10,15767,1576.7,3587200,43.95350133809099
ICD-1,510,Lupus,L1_01,Infectious and Communicable Diseases,1901,1910,10,703,70.3,3587200,1.9597457627118642
ICD-1,520,Tubercle of other organs,L1_01,Infectious and Communicable Diseases,1901,1910,10,16300,1630.0,3587200,45.43933987511151
ICD-1,530,General tuberculosis,L1_01,Infectious and Communicable Diseases,1901,1910,10,39389,3938.9,3587200,109.80430419268511
ICD-1,540,Scrofula,L1_06,Respiratory and Environmental Disease,1901,1910,10,975,97.5,3587200,2.7179973238180195
ICD-1,550,Parasitic diseases,L1_01,Infectious and Communicable Diseases,1901,1910,10,2684,268.4,3587200,7.482158786797501
ICD-1,560,Starvation,L1_06,Respiratory and Environmental Disease,1901,1910,10,236,23.6,3587200,0.6578947368421053
ICD-1,570,Scurvy,L1_06,Respiratory and Environmental Disease,1901,1910,10,430,43.0,3587200,1.1987065120428189
ICD-1,580,Alcoholism/delirium tremens,L1_09,Self-Harm and Substance Use,1901,1910,10,22614,2261.4,3587200,63.04081177520072
ICD-1,590,"Opium, morphia habit",L1_09,Self-Harm and Substance Use,1901,1910,10,124,12.4,3587200,0.3456735057983943
ICD-1,60,Measles (morbilli),L1_01,Infectious and Communicable Diseases,1901,1910,10,105481,10548.1,3587200,294.04828278322924
ICD-1,600,Industrial poisoning by lead,L1_06,Respiratory and Environmental Disease,1901,1910,10,887,88.7,3587200,2.4726806422836756
ICD-1,610,Industrial poisoning by phosphorus,L1_06,Respiratory and Environmental Disease,1902,1907,3,4,1.3333333333333333,3530900,0.03776185486231083
ICD-1,620,Industrial poisoning by arsenic & other metals,L1_06,Respiratory and Environmental Disease,1901,1909,9,15,1.6666666666666667,3568200,0.04670889150458682
ICD-1,630,"Rheumatic fever, acute rheumatism",L1_01,Infectious and Communicable Diseases,1901,1910,10,19735,1973.5,3587200,55.015053523639615
ICD-1,640,Rheumatism of heart,L1_01,Infectious and Communicable Diseases,1901,1910,10,4540,454.0,3587200,12.656110615521856
ICD-1,650,Chronic rheumatism,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,4768,476.8,3587200,13.291703835860838
ICD-1,660,"Rheumatoid arthritis, rheumatic gout",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,9404,940.4,3587200,26.21543264942016
ICD-1,670,Gout,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,4502,450.2,3587200,12.550178412132025
ICD-1,680,Carcinoma,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,165648,16564.8,3587200,461.77520071364853
ICD-1,690,Sarcoma,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,18380,1838.0,3587200,51.237734165923285
ICD-1,70,German measles,L1_01,Infectious and Communicable Diseases,1901,1910,10,349,34.9,3587200,0.9729036574487065
ICD-1,700,"Cancer, malignant disease (n.o.d.)",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,125113,12511.3,3587200,348.7762042818911
ICD-1,710,Rickets,L1_06,Respiratory and Environmental Disease,1901,1910,10,13627,1362.7,3587200,37.987845673505795
ICD-1,720,Purpura,L1_06,Respiratory and Environmental Disease,1901,1910,10,2917,291.7,3587200,8.131690454950936
ICD-1,730,"Haemophilia, haemorrhagic diathesis",L1_03,Congenital and Developmental Conditions,1901,1910,10,864,86.4,3587200,2.408563782337199
ICD-1,740,"Anaemia, leucocythaemia",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,20369,2036.9,3587200,56.78244870651204
ICD-1,750,Diabetes mellitus,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,32831,3283.1,3587200,91.52263603925066
ICD-1,760,Premature birth,L1_02,Maternal and Early-Life Mortality,1901,1910,10,186787,18678.7,3587200,520.7041703835861
ICD-1,770,Congenital hydrocephalus,L1_03,Congenital and Developmental Conditions,1905,1910,6,2080,346.6666666666667,3587200,9.663990484686293
ICD-1,780,Other congenital defects,L1_03,Congenital and Developmental Conditions,1901,1910,10,45268,4526.8,3587200,126.19313113291703
ICD-1,790,Injury at birth,L1_02,Maternal and Early-Life Mortality,1901,1910,10,7850,785.0,3587200,21.88336306868867
ICD-1,80,Scarlet fever,L1_01,Infectious and Communicable Diseases,1901,1910,10,36083,3608.3,3587200,100.58820249776986
ICD-1,800,Atelectasis,L1_06,Respiratory and Environmental Disease,1901,1910,10,14189,1418.9,3587200,39.554527207850136
ICD-1,810,Want of breast milk,L1_02,Maternal and Early-Life Mortality,1901,1910,10,6696,669.6,3587200,18.666369313113293
ICD-1,820,Teething,L1_02,Maternal and Early-Life Mortality,1901,1910,10,24674,2467.4,3587200,68.78345227475468
ICD-1,830,"Meningitis, brain inflammation",L1_01,Infectious and Communicable Diseases,1901,1910,10,59613,5961.3,3587200,166.18253791257808
ICD-1,840,Softening of brain,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,21896,2189.6,3587200,61.039250669045494
ICD-1,850,General paralysis of insane,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,22794,2279.4,3587200,63.542595896520965
ICD-1,860,Insanity (not puerperal),L1_05,Chronic Non-Communicable Diseases,1901,1910,10,19524,1952.4,3587200,54.42685102586976
ICD-1,870,Chorea,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,1521,152.1,3587200,4.240075825156111
ICD-1,880,Epilepsy,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,28531,2853.1,3587200,79.53557091882247
ICD-1,890,Convulsions,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,132299,13229.9,3587200,368.8085414808207
ICD-1,90,Typhus,L1_01,Infectious and Communicable Diseases,1901,1910,10,308,30.8,3587200,0.8586083853702052
ICD-1,900,Laryngismus stridulus,L1_06,Respiratory and Environmental Disease,1901,1910,10,3573,357.3,3587200,9.96041480820696
ICD-1,910,Locomotor ataxy,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,5386,538.6,3587200,15.01449598572703
ICD-1,920,"Paraplegia, diseases of cord",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,21073,2107.3,3587200,58.744982158786804
ICD-1,930,"Neuritis, peripheral, polyneuritis",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,3808,380.8,3587200,10.615521855486174
ICD-1,940,Brain tumour (not specific),L1_05,Chronic Non-Communicable Diseases,1901,1910,10,6770,677.0,3587200,18.87265834076717
ICD-1,950,Other diseases of nervous system,L1_05,Chronic Non-Communicable Diseases,1901,1910,10,31717,3171.7,3587200,88.4171498661909
ICD-1,960,"Otitis, mastoid disease",L1_01,Infectious and Communicable Diseases,1901,1910,10,10427,1042.7,3587200,29.067239072256918
ICD-1,970,"Epistaxis, diseases of nose",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,759,75.9,3587200,2.11585637823372
ICD-1,980,"Ophthalmia, eye diseases",L1_01,Infectious and Communicable Diseases,1901,1910,10,612,61.2,3587200,1.7060660124888494
ICD-1,990,"Valvular disease, endocarditis (not infective)",L1_05,Chronic Non-Communicable Diseases,1901,1910,10,150279,15027.9,3587200,418.9311998215878
ICD-10,A010,Typhoid,L1_01,Infectious and Communicable Diseases,2005,2005,1,1,1.0,4127882,0.024225498694003363
ICD-10,A020,Salmonella enteritis,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,106,6.235294117647059,4148985,0.15028480743234932
ICD-10,A021,Salmonella sepsis,L1_01,Infectious and Communicable Diseases,2001,2017,17,82,4.823529411764706,4148985,0.11625805857974193
ICD-10,A022,Salmonella,L1_01,Infectious and Communicable Diseases,2001,2013,7,9,1.2857142857142858,4148985,0.03098864627648174
ICD-10,A029,"Salmonella infection, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,9,11,1.2222222222222223,4148985,0.02945834275665548
ICD-10,A039,"Shigellosis, unspecified",L1_01,Infectious and Communicable Diseases,2006,2012,3,3,1.0,4148985,0.024102280437263573
ICD-10,A042,Enteroinvasive Escherichia coli infection,L1_01,Infectious and Communicable Diseases,2007,2007,1,1,1.0,4148985,0.024102280437263573
ICD-10,A043,Enterohemorrhagic Escherichia coli infection,L1_01,Infectious and Communicable Diseases,2008,2008,1,1,1.0,4112702,0.02431491510933688
ICD-10,A044,Other intestinal Escherichia coli infections,L1_01,Infectious and Communicable Diseases,2001,2017,13,21,1.6153846153846154,4148985,0.03893445301404115
ICD-10,A045,Campylobacter enteritis,L1_05,Chronic Non-Communicable Diseases,2001,2017,17,122,7.176470588235294,4148985,0.17296930666742094
ICD-10,A047,Enterocolitis due to Clostridium difficile,L1_01,Infectious and Communicable Diseases,2001,2017,17,22548,1326.3529411764705,4148985,31.968130547024646
ICD-10,A048,Other specified bacterial intestinal infections,L1_01,Infectious and Communicable Diseases,2001,2016,14,43,3.0714285714285716,4148985,0.07402843277159527
ICD-10,A049,"Bacterial intestinal infection, unspecified",L1_01,Infectious and Communicable Diseases,2002,2017,12,30,2.5,4148985,0.06025570109315893
ICD-10,A051,Botulism food poisoning,L1_01,Infectious and Communicable Diseases,2003,2009,4,4,1.0,4148985,0.024102280437263573
ICD-10,A052,Foodborne Clostridium perfringens [Clostridium welchii] intoxication,L1_01,Infectious and Communicable Diseases,2008,2012,3,3,1.0,4112702,0.02431491510933688
ICD-10,A058,Other specified bacterial foodborne intoxications,L1_01,Infectious and Communicable Diseases,2006,2011,3,3,1.0,4148985,0.024102280437263573
ICD-10,A059,"Bacterial foodborne intoxication, unspecified",L1_01,Infectious and Communicable Diseases,2001,2012,3,3,1.0,4148985,0.024102280437263573
ICD-10,A060,Acute amebic dysentery,L1_01,Infectious and Communicable Diseases,2015,2015,1,1,1.0,4116650,0.024291596322252314
ICD-10,A064,Amebic liver abscess,L1_05,Chronic Non-Communicable Diseases,2003,2017,5,5,1.0,4148985,0.024102280437263573
ICD-10,A069,"Amebiasis, unspecified",L1_01,Infectious and Communicable Diseases,2008,2009,2,2,1.0,4112702,0.02431491510933688
ICD-10,A071,Giardiasis [lambliasis],L1_01,Infectious and Communicable Diseases,2004,2014,5,5,1.0,4148985,0.024102280437263573
ICD-10,A072,Cryptosporidiosis,L1_01,Infectious and Communicable Diseases,2002,2017,11,15,1.3636363636363635,4148985,0.03286674605081396
ICD-10,A073,Isosporiasis,L1_01,Infectious and Communicable Diseases,2001,2001,1,1,1.0,3935334,0.025410803758969376
ICD-10,A080,Rotaviral enteritis,L1_05,Chronic Non-Communicable Diseases,2001,2016,14,27,1.9285714285714286,4148985,0.0464829694147226
ICD-10,A081,Acute gastroenteropathy,L1_01,Infectious and Communicable Diseases,2002,2017,15,338,22.533333333333335,4148985,0.5431047191863392
ICD-10,A082,Adenoviral enteritis,L1_05,Chronic Non-Communicable Diseases,2003,2017,3,3,1.0,4148985,0.024102280437263573
ICD-10,A083,Viral enteritis,L1_05,Chronic Non-Communicable Diseases,2004,2013,9,18,2.0,4148985,0.048204560874527146
ICD-10,A084,"Viral intestinal infection, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,628,36.94117647058823,4148985,0.8903665949765601
ICD-10,A085,Viral Infections,L1_01,Infectious and Communicable Diseases,2013,2013,1,2,2.0,4030159,0.0496258336209564
ICD-10,A09,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2011,11,885,80.45454545454545,4148985,1.939138016998024
ICD-10,A090,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,2011,2017,7,426,60.857142857142854,4147050,1.4674803259459823
ICD-10,A099,"Infectious gastroenteritis and colitis, unspecified",L1_01,Infectious and Communicable Diseases,2011,2017,7,4785,683.5714285714286,4147050,16.483317745660855
ICD-10,A156,Tuberculous pleurisy,L1_06,Respiratory and Environmental Disease,2006,2006,1,1,1.0,4146452,0.024117004127866427
ICD-10,A159,Respiratory tuberculosis unspecified,L1_01,Infectious and Communicable Diseases,2011,2011,1,1,1.0,3926247,0.02546961513119271
ICD-10,A162,Tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,2477,145.7058823529412,4148985,3.5118440378295217
ICD-10,A164,Tuberculosis,L1_01,Infectious and Communicable Diseases,2005,2016,7,9,1.2857142857142858,4148985,0.03098864627648174
ICD-10,A165,Tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,16,45,2.8125,4148985,0.0677876637298038
ICD-10,A167,Tuberculosis,L1_01,Infectious and Communicable Diseases,2002,2015,5,7,1.4,4148985,0.033743192612168994
ICD-10,A168,Tuberculosis,L1_01,Infectious and Communicable Diseases,2003,2017,3,4,1.3333333333333333,4148985,0.03213637391635143
ICD-10,A169,Tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,1428,84.0,4148985,2.0245915567301402
ICD-10,A170,Tuberculous meningitis,L1_01,Infectious and Communicable Diseases,2001,2017,17,165,9.705882352941176,4148985,0.23393389836167583
ICD-10,A178,Tuberculosis of nervous system,L1_01,Infectious and Communicable Diseases,2001,2017,14,39,2.7857142857142856,4148985,0.06714206693237709
ICD-10,A179,"Tuberculosis of nervous system, unspecified",L1_01,Infectious and Communicable Diseases,2004,2015,3,3,1.0,4148985,0.024102280437263573
ICD-10,A180,Musculoskeletal Tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,17,365,21.470588235294116,4148985,0.5174901388000708
ICD-10,A181,Organ Tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2015,14,38,2.7142857142857144,4148985,0.06542047547257256
ICD-10,A182,Tuberculous peripheral lymphadenopathy,L1_01,Infectious and Communicable Diseases,2004,2016,10,15,1.5,4148985,0.03615342065589536
ICD-10,A183,Retroperitoneal tuberculosis,L1_01,Infectious and Communicable Diseases,2001,2017,16,74,4.625,4148985,0.11147304702234402
ICD-10,A184,Tuberculosis of skin and subcutaneous tissue,L1_01,Infectious and Communicable Diseases,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,A187,Tuberculosis of adrenal glands,L1_01,Infectious and Communicable Diseases,2001,2016,3,3,1.0,4148985,0.024102280437263573
ICD-10,A188,Tuberculosis of other sites,L1_01,Infectious and Communicable Diseases,2001,2017,15,39,2.6,4148985,0.06266592913688529
ICD-10,A192,"Acute miliary tuberculosis, unspecified",L1_01,Infectious and Communicable Diseases,2014,2014,1,1,1.0,4081599,0.024500202004165524
ICD-10,A199,"Miliary tuberculosis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,520,30.58823529411765,4148985,0.737246225139827
ICD-10,A221,Pulmonary anthrax,L1_01,Infectious and Communicable Diseases,2009,2009,1,1,1.0,4064144,0.024605427366746847
ICD-10,A227,Anthrax sepsis,L1_01,Infectious and Communicable Diseases,2002,2013,2,2,1.0,4148985,0.024102280437263573
ICD-10,A229,"Anthrax, unspecified",L1_01,Infectious and Communicable Diseases,2010,2012,3,4,1.3333333333333333,3999312,0.033339067652969644
ICD-10,A239,"Brucellosis, unspecified",L1_01,Infectious and Communicable Diseases,2008,2011,2,2,1.0,4112702,0.02431491510933688
ICD-10,A240,Glanders,L1_01,Infectious and Communicable Diseases,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,A241,Acute and fulminating melioidosis,L1_01,Infectious and Communicable Diseases,2006,2016,4,4,1.0,4148985,0.024102280437263573
ICD-10,A244,Glanders,L1_01,Infectious and Communicable Diseases,2003,2012,4,4,1.0,4148985,0.024102280437263573
ICD-10,A267,Erysipelothrix sepsis,L1_01,Infectious and Communicable Diseases,2005,2005,1,1,1.0,4127882,0.024225498694003363
ICD-10,A270,Leptospirosis icterohemorrhagica,L1_01,Infectious and Communicable Diseases,2003,2012,6,7,1.1666666666666667,4148985,0.028119327176807502
ICD-10,A278,Other forms of leptospirosis,L1_01,Infectious and Communicable Diseases,2013,2013,1,1,1.0,4030159,0.0248129168104782
ICD-10,A279,"Leptospirosis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,11,24,2.1818181818181817,4148985,0.052586793681302334
ICD-10,A280,Pasteurellosis,L1_01,Infectious and Communicable Diseases,2001,2016,8,14,1.75,4148985,0.04217899076521125
ICD-10,A281,Cat-scratch disease,L1_01,Infectious and Communicable Diseases,2011,2011,1,1,1.0,3926247,0.02546961513119271
ICD-10,A282,Extraintestinal yersiniosis,L1_01,Infectious and Communicable Diseases,2001,2006,3,3,1.0,4146452,0.024117004127866427
ICD-10,A288,"Other specified zoonotic bacterial diseases, not elsewhere classified",L1_01,Infectious and Communicable Diseases,2006,2006,1,1,1.0,4146452,0.024117004127866427
ICD-10,A309,"Leprosy, unspecified",L1_01,Infectious and Communicable Diseases,2007,2010,2,2,1.0,4148985,0.024102280437263573
ICD-10,A310,Pulmonary mycobacterial infection,L1_01,Infectious and Communicable Diseases,2001,2017,17,275,16.176470588235293,4148985,0.38988983060279303
ICD-10,A318,Other mycobacterial infections,L1_01,Infectious and Communicable Diseases,2001,2017,12,24,2.0,4148985,0.048204560874527146
ICD-10,A319,"Mycobacterial infection, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,229,13.470588235294118,4148985,0.3246718953019622
ICD-10,A321,Listerial meningitis or  meningoencephalitis,L1_01,Infectious and Communicable Diseases,2001,2017,17,93,5.470588235294118,4148985,0.13185365180385367
ICD-10,A327,Listerial sepsis,L1_01,Infectious and Communicable Diseases,2001,2017,17,84,4.9411764705882355,4148985,0.11909362098412588
ICD-10,A328,Other forms of listeriosis,L1_01,Infectious and Communicable Diseases,2005,2008,3,3,1.0,4148985,0.024102280437263573
ICD-10,A329,"Listeriosis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,14,19,1.3571428571428572,4148985,0.03271023773628628
ICD-10,A35,Other tetanus,L1_01,Infectious and Communicable Diseases,2002,2014,7,7,1.0,4148985,0.024102280437263573
ICD-10,A369,"Diphtheria, unspecified",L1_01,Infectious and Communicable Diseases,2001,2001,1,1,1.0,3935334,0.025410803758969376
ICD-10,A370,Whooping cough due to Bordetella pertussis,L1_01,Infectious and Communicable Diseases,2001,2017,13,32,2.4615384615384617,4148985,0.059328690307110334
ICD-10,A379,"Whooping cough, unspecified species",L1_01,Infectious and Communicable Diseases,2001,2016,14,33,2.357142857142857,4148985,0.05681251817354985
ICD-10,A390,Meningococcal meningitis,L1_01,Infectious and Communicable Diseases,2001,2017,17,195,11.470588235294118,4148985,0.2764673344274351
ICD-10,A391,Waterhouse-Friderichsen syndrome,L1_01,Infectious and Communicable Diseases,2001,2017,17,51,3.0,4148985,0.07230684131179071
ICD-10,A392,Acute meningococcemia,L1_01,Infectious and Communicable Diseases,2001,2016,12,19,1.5833333333333333,4148985,0.03816194402566732
ICD-10,A393,Chronic meningococcemia,L1_05,Chronic Non-Communicable Diseases,2001,2001,1,3,3.0,3935334,0.07623241127690814
ICD-10,A394,"Meningococcemia, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,991,58.294117647058826,4148985,1.405021171372247
ICD-10,A395,Meningococcal carditis,L1_01,Infectious and Communicable Diseases,2004,2005,2,2,1.0,4127882,0.024225498694003363
ICD-10,A398,Meningococcal infections,L1_01,Infectious and Communicable Diseases,2004,2014,5,8,1.6,4148985,0.038563648699621714
ICD-10,A399,"Meningococcal infection, unspecified",L1_01,Infectious and Communicable Diseases,2001,2016,15,26,1.7333333333333334,4148985,0.04177728609125686
ICD-10,A400,"Sepsis due to streptococcus, group A",L1_01,Infectious and Communicable Diseases,2001,2017,17,218,12.823529411764707,4148985,0.30907630207785053
ICD-10,A401,"Sepsis due to streptococcus, group B",L1_01,Infectious and Communicable Diseases,2001,2017,17,54,3.176470588235294,4148985,0.07656018491836664
ICD-10,A402,Sepsis,L1_01,Infectious and Communicable Diseases,2001,2017,17,159,9.352941176470589,4148985,0.22542721114852401
ICD-10,A403,Sepsis due to Streptococcus pneumoniae,L1_01,Infectious and Communicable Diseases,2001,2017,17,432,25.41176470588235,4148985,0.6124814793469331
ICD-10,A408,Other streptococcal sepsis,L1_01,Infectious and Communicable Diseases,2001,2017,16,82,5.125,4148985,0.1235241872409758
ICD-10,A409,"Streptococcal sepsis, unspecified",L1_01,Infectious and Communicable Diseases,2001,2017,17,696,40.94117647058823,4148985,0.9867757167256144
ICD-10,A410,Sepsis due to Methicillin,L1_01,Infectious and Communicable Diseases,2001,2017,17,2191,128.88235294117646,4148985,3.106358614002617
